,Prediction,Confidence,True Value
7528,occupation,0.7521917,participant
7529,occupation,0.9463073,participant
7530,occupation,0.97195834,participant
7531,occupation,0.537097,participant
7532,occupation,0.59632146,participant
7533,occupation,0.9897979,participant
7534,occupation,0.7521917,participant
7535,occupation,0.9463073,participant
7536,occupation,0.9795422,participant
7537,occupation,0.63140947,participant
7538,occupation,0.6834015,participant
7539,occupation,0.9897979,participant
7540,occupation,0.7521917,participant
7541,occupation,0.9463073,participant
7542,occupation,0.96233106,participant
7543,occupation,0.5173897,participant
7544,occupation,0.5504161,participant
7545,occupation,0.9897979,participant
7546,occupation,0.7521917,participant
7547,occupation,0.9463073,participant
7548,occupation,0.9837225,participant
7549,occupation,0.7123988,participant
7550,occupation,0.7803568,participant
7551,occupation,0.9897979,participant
7552,occupation,0.7521917,participant
7553,occupation,0.9463073,participant
7554,occupation,0.996156,participant
7555,occupation,0.91970986,participant
7556,occupation,0.9279905,participant
7557,occupation,0.9897979,participant
7558,occupation,0.7521917,participant
7559,occupation,0.9463073,participant
7560,occupation,0.99837905,participant
7561,occupation,0.992331,participant
7562,occupation,0.9924912,participant
7563,occupation,0.9987338,participant
7564,occupation,0.9902326,participant
7565,occupation,0.995678,participant
7566,occupation,0.9928135,participant
7567,occupation,0.95538116,participant
7568,occupation,0.97125125,participant
7569,occupation,0.9987338,participant
7570,occupation,0.9902326,participant
7571,occupation,0.995678,participant
7572,occupation,0.9928806,participant
7573,occupation,0.9644354,participant
7574,occupation,0.9735876,participant
7575,occupation,0.9987338,participant
7576,occupation,0.9902326,participant
7577,occupation,0.995678,participant
7578,occupation,0.9856326,participant
7579,occupation,0.9297754,participant
7580,occupation,0.9456357,participant
7581,occupation,0.9987338,participant
7582,occupation,0.9902326,participant
7583,occupation,0.995678,participant
7584,occupation,0.99798226,participant
7585,occupation,0.9902201,participant
7586,occupation,0.99340105,participant
7587,occupation,0.9987338,participant
7588,occupation,0.9902326,participant
7589,occupation,0.995678,participant
7590,occupation,0.99917585,participant
7591,occupation,0.99580264,participant
7592,occupation,0.99673384,participant
7593,occupation,0.9987338,participant
7594,occupation,0.9902326,participant
7595,occupation,0.995678,participant
7596,occupation,0.9947311,participant
7597,occupation,0.97560936,participant
7598,occupation,0.98042,participant
7599,occupation,0.98714685,participant
7600,occupation,0.9007599,participant
7601,occupation,0.97140056,participant
7602,occupation,0.97888774,participant
7603,occupation,0.9216202,participant
7604,occupation,0.9434988,participant
7605,occupation,0.98714685,participant
7606,occupation,0.9007599,participant
7607,occupation,0.97140056,participant
7608,occupation,0.9885938,participant
7609,occupation,0.9567905,participant
7610,occupation,0.9699697,participant
7611,occupation,0.98714685,participant
7612,occupation,0.9007599,participant
7613,occupation,0.97140056,participant
7614,occupation,0.9723988,participant
7615,occupation,0.8977421,participant
7616,occupation,0.9181797,participant
7617,occupation,0.98714685,participant
7618,occupation,0.9007599,participant
7619,occupation,0.97140056,participant
7620,occupation,0.9957671,participant
7621,occupation,0.9831519,participant
7622,occupation,0.9869929,participant
7623,occupation,0.98714685,participant
7624,occupation,0.9007599,participant
7625,occupation,0.97140056,participant
7626,occupation,0.9976809,participant
7627,occupation,0.9913255,participant
7628,occupation,0.992649,participant
7629,occupation,0.98714685,participant
7630,occupation,0.9007599,participant
7631,occupation,0.97140056,participant
7632,occupation,0.99291545,participant
7633,occupation,0.96476275,participant
7634,occupation,0.9771857,participant
7635,occupation,0.98764366,participant
7636,occupation,0.90423715,participant
7637,occupation,0.9711247,participant
7638,occupation,0.9795384,participant
7639,occupation,0.9102445,participant
7640,occupation,0.9427067,participant
7641,occupation,0.98764366,participant
7642,occupation,0.90423715,participant
7643,occupation,0.9711247,participant
7644,occupation,0.98166,participant
7645,occupation,0.92603767,participant
7646,occupation,0.9554069,participant
7647,occupation,0.98764366,participant
7648,occupation,0.90423715,participant
7649,occupation,0.9711247,participant
7650,occupation,0.960913,participant
7651,occupation,0.8521436,participant
7652,occupation,0.90493613,participant
7653,occupation,0.98764366,participant
7654,occupation,0.90423715,participant
7655,occupation,0.9711247,participant
7656,occupation,0.9953785,participant
7657,occupation,0.9815724,participant
7658,occupation,0.98816574,participant
7659,occupation,0.98764366,participant
7660,occupation,0.90423715,participant
7661,occupation,0.9711247,participant
7662,occupation,0.9970402,participant
7663,occupation,0.98830616,participant
7664,occupation,0.9919094,participant
7665,occupation,0.98764366,participant
7666,occupation,0.90423715,participant
7667,occupation,0.9711247,participant
7668,occupation,0.9932274,participant
7669,occupation,0.9636073,participant
7670,occupation,0.96928453,participant
7671,occupation,0.9874073,participant
7672,occupation,0.921716,participant
7673,occupation,0.9550914,participant
7674,occupation,0.9683141,participant
7675,occupation,0.86223894,participant
7676,occupation,0.88050616,participant
7677,occupation,0.9874073,participant
7678,occupation,0.921716,participant
7679,occupation,0.9550914,participant
7680,occupation,0.977378,participant
7681,occupation,0.9092119,participant
7682,occupation,0.9323975,participant
7683,occupation,0.9874073,participant
7684,occupation,0.921716,participant
7685,occupation,0.9550914,participant
7686,occupation,0.97186196,participant
7687,occupation,0.8884024,participant
7688,occupation,0.9024059,participant
7689,occupation,0.9874073,participant
7690,occupation,0.921716,participant
7691,occupation,0.9550914,participant
7692,occupation,0.9861056,participant
7693,occupation,0.94532096,participant
7694,occupation,0.95256513,participant
7695,occupation,0.9874073,participant
7696,occupation,0.921716,participant
7697,occupation,0.9550914,participant
7698,occupation,0.9961098,participant
7699,occupation,0.9845246,participant
7700,occupation,0.985507,participant
7701,occupation,0.9874073,participant
7702,occupation,0.921716,participant
7703,occupation,0.9550914,participant
7704,occupation,0.9988352,participant
7705,occupation,0.99459237,participant
7706,occupation,0.99588007,participant
7707,occupation,0.99810594,participant
7708,occupation,0.9904054,participant
7709,occupation,0.99422896,participant
7710,occupation,0.9958287,participant
7711,occupation,0.98143226,participant
7712,occupation,0.98536634,participant
7713,occupation,0.99810594,participant
7714,occupation,0.9904054,participant
7715,occupation,0.99422896,participant
7716,occupation,0.9975432,participant
7717,occupation,0.99007785,participant
7718,occupation,0.9925679,participant
7719,occupation,0.99810594,participant
7720,occupation,0.9904054,participant
7721,occupation,0.99422896,participant
7722,occupation,0.9895889,participant
7723,occupation,0.9579993,participant
7724,occupation,0.9669717,participant
7725,occupation,0.99810594,participant
7726,occupation,0.9904054,participant
7727,occupation,0.99422896,participant
7728,occupation,0.99802893,participant
7729,occupation,0.9912536,participant
7730,occupation,0.99359727,participant
7731,occupation,0.99810594,participant
7732,occupation,0.9904054,participant
7733,occupation,0.99422896,participant
7734,occupation,0.9989449,participant
7735,occupation,0.99575573,participant
7736,occupation,0.99662834,participant
7737,occupation,0.99810594,participant
7738,occupation,0.9904054,participant
7739,occupation,0.99422896,participant
7740,occupation,0.9994583,participant
7741,occupation,0.9979012,participant
7742,occupation,0.99842507,participant
7743,occupation,0.99845845,participant
7744,occupation,0.9930145,participant
7745,occupation,0.9969047,participant
7746,occupation,0.99706686,participant
7747,occupation,0.98920596,participant
7748,occupation,0.99055254,participant
7749,occupation,0.99845845,participant
7750,occupation,0.9930145,participant
7751,occupation,0.9969047,participant
7752,occupation,0.99745125,participant
7753,occupation,0.99127704,participant
7754,occupation,0.9931842,participant
7755,occupation,0.99845845,participant
7756,occupation,0.9930145,participant
7757,occupation,0.9969047,participant
7758,occupation,0.99507827,participant
7759,occupation,0.983646,participant
7760,occupation,0.9862846,participant
7761,occupation,0.99845845,participant
7762,occupation,0.9930145,participant
7763,occupation,0.9969047,participant
7764,occupation,0.9993126,participant
7765,occupation,0.9975782,participant
7766,occupation,0.9977055,participant
7767,occupation,0.99845845,participant
7768,occupation,0.9930145,participant
7769,occupation,0.9969047,participant
7770,occupation,0.99943584,participant
7771,occupation,0.9980428,participant
7772,occupation,0.99808574,participant
7773,occupation,0.99845845,participant
7774,occupation,0.9930145,participant
7775,occupation,0.9969047,participant
7776,participant,0.8589379,occupation
7777,participant,0.9888555,occupation
7778,participant,0.9884257,occupation
7779,participant,0.7692361,occupation
7780,participant,0.96383953,occupation
7781,participant,0.9692118,occupation
7782,participant,0.8011419,occupation
7783,participant,0.9876401,occupation
7784,participant,0.99165004,occupation
7785,participant,0.7692361,occupation
7786,participant,0.96383953,occupation
7787,participant,0.9692118,occupation
7788,participant,0.8808732,occupation
7789,participant,0.9933772,occupation
7790,participant,0.9944059,occupation
7791,participant,0.7692361,occupation
7792,participant,0.96383953,occupation
7793,participant,0.9692118,occupation
7794,participant,0.93230736,occupation
7795,participant,0.995649,occupation
7796,participant,0.99662554,occupation
7797,participant,0.7692361,occupation
7798,participant,0.96383953,occupation
7799,participant,0.9692118,occupation
7800,participant,0.82706445,occupation
7801,participant,0.9877347,occupation
7802,participant,0.98552126,occupation
7803,participant,0.7692361,occupation
7804,participant,0.96383953,occupation
7805,participant,0.9692118,occupation
7806,participant,0.7082568,occupation
7807,participant,0.98124385,occupation
7808,participant,0.9851738,occupation
7809,participant,0.7692361,occupation
7810,participant,0.96383953,occupation
7811,participant,0.9692118,occupation
7812,participant,0.92258006,occupation
7813,participant,0.99510163,occupation
7814,participant,0.99675727,occupation
7815,participant,0.9644611,occupation
7816,participant,0.99642885,occupation
7817,participant,0.99507713,occupation
7818,participant,0.9215425,occupation
7819,participant,0.9936667,occupation
7820,participant,0.9956545,occupation
7821,participant,0.9644611,occupation
7822,participant,0.99642885,occupation
7823,participant,0.99507713,occupation
7824,participant,0.9151153,occupation
7825,participant,0.9942682,occupation
7826,participant,0.9946636,occupation
7827,participant,0.9644611,occupation
7828,participant,0.99642885,occupation
7829,participant,0.99507713,occupation
7830,participant,0.9556837,occupation
7831,participant,0.9970499,occupation
7832,participant,0.99761,occupation
7833,participant,0.9644611,occupation
7834,participant,0.99642885,occupation
7835,participant,0.99507713,occupation
7836,participant,0.84767395,occupation
7837,participant,0.9856611,occupation
7838,participant,0.9884499,occupation
7839,participant,0.9644611,occupation
7840,participant,0.99642885,occupation
7841,participant,0.99507713,occupation
7842,participant,0.8076292,occupation
7843,participant,0.9870439,occupation
7844,participant,0.9890771,occupation
7845,participant,0.9644611,occupation
7846,participant,0.99642885,occupation
7847,participant,0.99507713,occupation
7848,participant,0.96976113,occupation
7849,participant,0.99817747,occupation
7850,participant,0.99875504,occupation
7851,participant,0.9849061,occupation
7852,participant,0.9981996,occupation
7853,participant,0.9975601,occupation
7854,participant,0.94768053,occupation
7855,participant,0.99679995,occupation
7856,participant,0.9972392,occupation
7857,participant,0.9849061,occupation
7858,participant,0.9981996,occupation
7859,participant,0.9975601,occupation
7860,participant,0.95285296,occupation
7861,participant,0.99660254,occupation
7862,participant,0.9975689,occupation
7863,participant,0.9849061,occupation
7864,participant,0.9981996,occupation
7865,participant,0.9975601,occupation
7866,participant,0.9777982,occupation
7867,participant,0.99856395,occupation
7868,participant,0.9988686,occupation
7869,participant,0.9849061,occupation
7870,participant,0.9981996,occupation
7871,participant,0.9975601,occupation
7872,participant,0.9114723,occupation
7873,participant,0.9929005,occupation
7874,participant,0.9933472,occupation
7875,participant,0.9849061,occupation
7876,participant,0.9981996,occupation
7877,participant,0.9975601,occupation
7878,participant,0.8912503,occupation
7879,participant,0.99312204,occupation
7880,participant,0.99377453,occupation
7881,participant,0.9849061,occupation
7882,participant,0.9981996,occupation
7883,participant,0.9975601,occupation
7884,participant,0.96772045,occupation
7885,participant,0.9978903,occupation
7886,participant,0.9982638,occupation
7887,participant,0.9678035,occupation
7888,participant,0.99738383,occupation
7889,participant,0.9964229,occupation
7890,participant,0.93539554,occupation
7891,participant,0.9957159,occupation
7892,participant,0.9966068,occupation
7893,participant,0.9678035,occupation
7894,participant,0.99738383,occupation
7895,participant,0.9964229,occupation
7896,participant,0.9460757,occupation
7897,participant,0.9967077,occupation
7898,participant,0.99705,occupation
7899,participant,0.9678035,occupation
7900,participant,0.99738383,occupation
7901,participant,0.9964229,occupation
7902,participant,0.974595,occupation
7903,participant,0.9978919,occupation
7904,participant,0.99840283,occupation
7905,participant,0.9678035,occupation
7906,participant,0.99738383,occupation
7907,participant,0.9964229,occupation
7908,participant,0.9440987,occupation
7909,participant,0.99456894,occupation
7910,participant,0.9949577,occupation
7911,participant,0.9678035,occupation
7912,participant,0.99738383,occupation
7913,participant,0.9964229,occupation
7914,participant,0.869049,occupation
7915,participant,0.9912225,occupation
7916,participant,0.99237114,occupation
7917,participant,0.9678035,occupation
7918,participant,0.99738383,occupation
7919,participant,0.9964229,occupation
7920,participant,0.901575,occupation
7921,participant,0.9922964,occupation
7922,participant,0.991594,occupation
7923,participant,0.89308697,occupation
7924,participant,0.98916334,occupation
7925,participant,0.9797441,occupation
7926,participant,0.8368577,occupation
7927,participant,0.9846102,occupation
7928,participant,0.9874973,occupation
7929,participant,0.89308697,occupation
7930,participant,0.98916334,occupation
7931,participant,0.9797441,occupation
7932,participant,0.8441237,occupation
7933,participant,0.9864954,occupation
7934,participant,0.9869565,occupation
7935,participant,0.89308697,occupation
7936,participant,0.98916334,occupation
7937,participant,0.9797441,occupation
7938,participant,0.95306075,occupation
7939,participant,0.9951545,occupation
7940,participant,0.99606794,occupation
7941,participant,0.89308697,occupation
7942,participant,0.98916334,occupation
7943,participant,0.9797441,occupation
7944,participant,0.868283,occupation
7945,participant,0.98417306,occupation
7946,participant,0.9857615,occupation
7947,participant,0.89308697,occupation
7948,participant,0.98916334,occupation
7949,participant,0.9797441,occupation
7950,participant,0.73104423,occupation
7951,participant,0.97544986,occupation
7952,participant,0.97526044,occupation
7953,participant,0.89308697,occupation
7954,participant,0.98916334,occupation
7955,participant,0.9797441,occupation
7956,participant,0.73261553,occupation
7957,participant,0.9855131,occupation
7958,participant,0.98731464,occupation
7959,participant,0.747349,occupation
7960,participant,0.9817052,occupation
7961,participant,0.9737698,occupation
7962,participant,0.5808146,occupation
7963,participant,0.96818864,occupation
7964,participant,0.9686617,occupation
7965,participant,0.747349,occupation
7966,participant,0.9817052,occupation
7967,participant,0.9737698,occupation
7968,participant,0.6332358,occupation
7969,participant,0.9719348,occupation
7970,participant,0.96847385,occupation
7971,participant,0.747349,occupation
7972,participant,0.9817052,occupation
7973,participant,0.9737698,occupation
7974,participant,0.8207537,occupation
7975,participant,0.9894251,occupation
7976,participant,0.9888823,occupation
7977,participant,0.747349,occupation
7978,participant,0.9817052,occupation
7979,participant,0.9737698,occupation
7980,participant,0.55723006,occupation
7981,participant,0.9559796,occupation
7982,participant,0.94478947,occupation
7983,participant,0.747349,occupation
7984,participant,0.9817052,occupation
7985,participant,0.9737698,occupation
7986,participant,0.6368026,occupation
7987,participant,0.9723365,occupation
7988,participant,0.975606,occupation
7989,participant,0.747349,occupation
7990,participant,0.9817052,occupation
7991,participant,0.9737698,occupation
7992,occupation,0.99663043,occupation
7993,occupation,0.976742,occupation
7994,occupation,0.9780796,occupation
7995,occupation,0.9994344,occupation
7996,occupation,0.99489594,occupation
7997,occupation,0.996605,occupation
7998,occupation,0.9827297,occupation
7999,occupation,0.9084295,occupation
8000,occupation,0.9350729,occupation
8001,occupation,0.9994344,occupation
8002,occupation,0.99489594,occupation
8003,occupation,0.996605,occupation
8004,occupation,0.9514747,occupation
8005,occupation,0.7203278,occupation
8006,occupation,0.8138563,occupation
8007,occupation,0.9994344,occupation
8008,occupation,0.99489594,occupation
8009,occupation,0.996605,occupation
8010,occupation,0.9695522,occupation
8011,occupation,0.83523303,occupation
8012,occupation,0.88605577,occupation
8013,occupation,0.9994344,occupation
8014,occupation,0.99489594,occupation
8015,occupation,0.996605,occupation
8016,occupation,0.99240667,occupation
8017,occupation,0.95993614,occupation
8018,occupation,0.9660004,occupation
8019,occupation,0.9994344,occupation
8020,occupation,0.99489594,occupation
8021,occupation,0.996605,occupation
8022,occupation,0.9975381,occupation
8023,occupation,0.9804984,occupation
8024,occupation,0.9837677,occupation
8025,occupation,0.9994344,occupation
8026,occupation,0.99489594,occupation
8027,occupation,0.996605,occupation
8028,occupation,0.96786696,occupation
8029,occupation,0.7998666,occupation
8030,occupation,0.8137868,occupation
8031,occupation,0.9892196,occupation
8032,occupation,0.8426624,occupation
8033,occupation,0.891035,occupation
8034,occupation,0.9031987,occupation
8035,occupation,0.5714183,occupation
8036,occupation,0.5113397,occupation
8037,occupation,0.9892196,occupation
8038,occupation,0.8426624,occupation
8039,occupation,0.891035,occupation
8040,occupation,0.8995035,occupation
8041,participant,0.5474057,occupation
8042,participant,0.54755044,occupation
8043,occupation,0.9892196,occupation
8044,occupation,0.8426624,occupation
8045,occupation,0.891035,occupation
8046,occupation,0.8419954,occupation
8047,participant,0.571984,occupation
8048,participant,0.62418777,occupation
8049,occupation,0.9892196,occupation
8050,occupation,0.8426624,occupation
8051,occupation,0.891035,occupation
8052,occupation,0.9445496,occupation
8053,occupation,0.75410825,occupation
8054,occupation,0.7276985,occupation
8055,occupation,0.9892196,occupation
8056,occupation,0.8426624,occupation
8057,occupation,0.891035,occupation
8058,occupation,0.9791967,occupation
8059,occupation,0.8399733,occupation
8060,occupation,0.80568093,occupation
8061,occupation,0.9892196,occupation
8062,occupation,0.8426624,occupation
8063,occupation,0.891035,occupation
8064,occupation,0.91195107,occupation
8065,occupation,0.55697393,occupation
8066,occupation,0.6088716,occupation
8067,occupation,0.97014093,occupation
8068,occupation,0.69351935,occupation
8069,occupation,0.84817874,occupation
8070,occupation,0.8899621,occupation
8071,occupation,0.51090974,occupation
8072,occupation,0.52158034,occupation
8073,occupation,0.97014093,occupation
8074,occupation,0.69351935,occupation
8075,occupation,0.84817874,occupation
8076,occupation,0.7753796,occupation
8077,participant,0.71450895,occupation
8078,participant,0.7382664,occupation
8079,occupation,0.97014093,occupation
8080,occupation,0.69351935,occupation
8081,occupation,0.84817874,occupation
8082,occupation,0.7304127,occupation
8083,participant,0.74999404,occupation
8084,participant,0.72944725,occupation
8085,occupation,0.97014093,occupation
8086,occupation,0.69351935,occupation
8087,occupation,0.84817874,occupation
8088,occupation,0.92238986,occupation
8089,occupation,0.66332096,occupation
8090,occupation,0.6979829,occupation
8091,occupation,0.97014093,occupation
8092,occupation,0.69351935,occupation
8093,occupation,0.84817874,occupation
8094,occupation,0.96230775,occupation
8095,occupation,0.7463304,occupation
8096,occupation,0.803119,occupation
8097,occupation,0.97014093,occupation
8098,occupation,0.69351935,occupation
8099,occupation,0.84817874,occupation
8100,occupation,0.9326549,occupation
8101,occupation,0.6485174,occupation
8102,occupation,0.74505484,occupation
8103,occupation,0.9846254,occupation
8104,occupation,0.83555925,occupation
8105,occupation,0.8717196,occupation
8106,occupation,0.8309153,occupation
8107,participant,0.5766636,occupation
8108,participant,0.57472837,occupation
8109,occupation,0.9846254,occupation
8110,occupation,0.83555925,occupation
8111,occupation,0.8717196,occupation
8112,occupation,0.7273098,occupation
8113,participant,0.7756455,occupation
8114,participant,0.69260293,occupation
8115,occupation,0.9846254,occupation
8116,occupation,0.83555925,occupation
8117,occupation,0.8717196,occupation
8118,occupation,0.83693993,occupation
8119,participant,0.55985856,occupation
8120,participant,0.5793346,occupation
8121,occupation,0.9846254,occupation
8122,occupation,0.83555925,occupation
8123,occupation,0.8717196,occupation
8124,occupation,0.8136256,occupation
8125,participant,0.550494,occupation
8126,participant,0.59186465,occupation
8127,occupation,0.9846254,occupation
8128,occupation,0.83555925,occupation
8129,occupation,0.8717196,occupation
8130,occupation,0.9344103,occupation
8131,occupation,0.6590491,occupation
8132,occupation,0.6479488,occupation
8133,occupation,0.9846254,occupation
8134,occupation,0.83555925,occupation
8135,occupation,0.8717196,occupation
8136,occupation,0.99029243,occupation
8137,occupation,0.94031286,occupation
8138,occupation,0.9451697,occupation
8139,occupation,0.9982881,occupation
8140,occupation,0.9820382,occupation
8141,occupation,0.98085123,occupation
8142,occupation,0.9616028,occupation
8143,occupation,0.81168824,occupation
8144,occupation,0.78566,occupation
8145,occupation,0.9982881,occupation
8146,occupation,0.9820382,occupation
8147,occupation,0.98085123,occupation
8148,occupation,0.95012915,occupation
8149,occupation,0.6907795,occupation
8150,occupation,0.7291675,occupation
8151,occupation,0.9982881,occupation
8152,occupation,0.9820382,occupation
8153,occupation,0.98085123,occupation
8154,occupation,0.8933936,occupation
8155,occupation,0.6070323,occupation
8156,occupation,0.51631933,occupation
8157,occupation,0.9982881,occupation
8158,occupation,0.9820382,occupation
8159,occupation,0.98085123,occupation
8160,occupation,0.98529226,occupation
8161,occupation,0.93761206,occupation
8162,occupation,0.9006782,occupation
8163,occupation,0.9982881,occupation
8164,occupation,0.9820382,occupation
8165,occupation,0.98085123,occupation
8166,occupation,0.99179566,occupation
8167,occupation,0.9533796,occupation
8168,occupation,0.9446918,occupation
8169,occupation,0.9982881,occupation
8170,occupation,0.9820382,occupation
8171,occupation,0.98085123,occupation
8172,occupation,0.9952513,occupation
8173,occupation,0.9680039,occupation
8174,occupation,0.9551779,occupation
8175,occupation,0.9981708,occupation
8176,occupation,0.9789043,occupation
8177,occupation,0.97968966,occupation
8178,occupation,0.9815599,occupation
8179,occupation,0.8849351,occupation
8180,occupation,0.7937873,occupation
8181,occupation,0.9981708,occupation
8182,occupation,0.9789043,occupation
8183,occupation,0.97968966,occupation
8184,occupation,0.967568,occupation
8185,occupation,0.74151295,occupation
8186,occupation,0.6735908,occupation
8187,occupation,0.9981708,occupation
8188,occupation,0.9789043,occupation
8189,occupation,0.97968966,occupation
8190,occupation,0.96413815,occupation
8191,occupation,0.8007209,occupation
8192,occupation,0.7202821,occupation
8193,occupation,0.9981708,occupation
8194,occupation,0.9789043,occupation
8195,occupation,0.97968966,occupation
8196,occupation,0.99109423,occupation
8197,occupation,0.9540832,occupation
8198,occupation,0.9390755,occupation
8199,occupation,0.9981708,occupation
8200,occupation,0.9789043,occupation
8201,occupation,0.97968966,occupation
8202,occupation,0.9957179,occupation
8203,occupation,0.9712575,occupation
8204,occupation,0.9559319,occupation
8205,occupation,0.9981708,occupation
8206,occupation,0.9789043,occupation
8207,occupation,0.97968966,occupation
8208,participant,0.99576765,participant
8209,participant,0.99936783,participant
8210,participant,0.99906814,participant
8211,participant,0.99313015,participant
8212,participant,0.9984688,participant
8213,participant,0.99627423,participant
8214,participant,0.99795866,participant
8215,participant,0.999537,participant
8216,participant,0.9993402,participant
8217,participant,0.99313015,participant
8218,participant,0.9984688,participant
8219,participant,0.99627423,participant
8220,participant,0.99958014,participant
8221,participant,0.9999231,participant
8222,participant,0.99988014,participant
8223,participant,0.99313015,participant
8224,participant,0.9984688,participant
8225,participant,0.99627423,participant
8226,participant,0.99915195,participant
8227,participant,0.9998672,participant
8228,participant,0.9997623,participant
8229,participant,0.99313015,participant
8230,participant,0.9984688,participant
8231,participant,0.99627423,participant
8232,participant,0.9977108,participant
8233,participant,0.99955684,participant
8234,participant,0.9992325,participant
8235,participant,0.99313015,participant
8236,participant,0.9984688,participant
8237,participant,0.99627423,participant
8238,participant,0.9963334,participant
8239,participant,0.9993655,participant
8240,participant,0.99913895,participant
8241,participant,0.99313015,participant
8242,participant,0.9984688,participant
8243,participant,0.99627423,participant
8244,participant,0.9973794,participant
8245,participant,0.99945307,participant
8246,participant,0.9993623,participant
8247,participant,0.99279714,participant
8248,participant,0.99809766,participant
8249,participant,0.99735105,participant
8250,participant,0.99698913,participant
8251,participant,0.9989406,participant
8252,participant,0.998897,participant
8253,participant,0.99279714,participant
8254,participant,0.99809766,participant
8255,participant,0.99735105,participant
8256,participant,0.997408,participant
8257,participant,0.99908066,participant
8258,participant,0.998807,participant
8259,participant,0.99279714,participant
8260,participant,0.99809766,participant
8261,participant,0.99735105,participant
8262,participant,0.9986603,participant
8263,participant,0.9995899,participant
8264,participant,0.99953324,participant
8265,participant,0.99279714,participant
8266,participant,0.99809766,participant
8267,participant,0.99735105,participant
8268,participant,0.99659085,participant
8269,participant,0.9988066,participant
8270,participant,0.9986784,participant
8271,participant,0.99279714,participant
8272,participant,0.99809766,participant
8273,participant,0.99735105,participant
8274,participant,0.99631876,participant
8275,participant,0.9990247,participant
8276,participant,0.9989943,participant
8277,participant,0.99279714,participant
8278,participant,0.99809766,participant
8279,participant,0.99735105,participant
8280,participant,0.99952424,participant
8281,participant,0.9998985,participant
8282,participant,0.9998736,participant
8283,participant,0.99777716,participant
8284,participant,0.9994407,participant
8285,participant,0.999004,participant
8286,participant,0.9988692,participant
8287,participant,0.9995052,participant
8288,participant,0.99936575,participant
8289,participant,0.99777716,participant
8290,participant,0.9994407,participant
8291,participant,0.999004,participant
8292,participant,0.9997146,participant
8293,participant,0.9999206,participant
8294,participant,0.9999092,participant
8295,participant,0.99777716,participant
8296,participant,0.9994407,participant
8297,participant,0.999004,participant
8298,participant,0.9996749,participant
8299,participant,0.9999053,participant
8300,participant,0.99986905,participant
8301,participant,0.99777716,participant
8302,participant,0.9994407,participant
8303,participant,0.999004,participant
8304,participant,0.99884367,participant
8305,participant,0.999614,participant
8306,participant,0.99950725,participant
8307,participant,0.99777716,participant
8308,participant,0.9994407,participant
8309,participant,0.999004,participant
8310,participant,0.9988743,participant
8311,participant,0.999707,participant
8312,participant,0.9996929,participant
8313,participant,0.99777716,participant
8314,participant,0.9994407,participant
8315,participant,0.999004,participant
8316,participant,0.9994984,participant
8317,participant,0.9999083,participant
8318,participant,0.99986684,participant
8319,participant,0.9968845,participant
8320,participant,0.9993885,participant
8321,participant,0.99900097,participant
8322,participant,0.9991312,participant
8323,participant,0.99973,participant
8324,participant,0.99973136,participant
8325,participant,0.9968845,participant
8326,participant,0.9993885,participant
8327,participant,0.99900097,participant
8328,participant,0.9996842,participant
8329,participant,0.9999189,participant
8330,participant,0.9998992,participant
8331,participant,0.9968845,participant
8332,participant,0.9993885,participant
8333,participant,0.99900097,participant
8334,participant,0.99947715,participant
8335,participant,0.9998724,participant
8336,participant,0.9998225,participant
8337,participant,0.9968845,participant
8338,participant,0.9993885,participant
8339,participant,0.99900097,participant
8340,participant,0.9990853,participant
8341,participant,0.9997367,participant
8342,participant,0.9996583,participant
8343,participant,0.9968845,participant
8344,participant,0.9993885,participant
8345,participant,0.99900097,participant
8346,participant,0.9988125,participant
8347,participant,0.9997439,participant
8348,participant,0.9997359,participant
8349,participant,0.9968845,participant
8350,participant,0.9993885,participant
8351,participant,0.99900097,participant
8352,participant,0.997753,participant
8353,participant,0.9994918,participant
8354,participant,0.99929774,participant
8355,participant,0.99315894,participant
8356,participant,0.99793065,participant
8357,participant,0.9972069,participant
8358,participant,0.99659824,participant
8359,participant,0.9986515,participant
8360,participant,0.99853075,participant
8361,participant,0.99315894,participant
8362,participant,0.99793065,participant
8363,participant,0.9972069,participant
8364,participant,0.998158,participant
8365,participant,0.9994031,participant
8366,participant,0.99924034,participant
8367,participant,0.99315894,participant
8368,participant,0.99793065,participant
8369,participant,0.9972069,participant
8370,participant,0.9986016,participant
8371,participant,0.9995003,participant
8372,participant,0.99940497,participant
8373,participant,0.99315894,participant
8374,participant,0.99793065,participant
8375,participant,0.9972069,participant
8376,participant,0.99653554,participant
8377,participant,0.9989703,participant
8378,participant,0.9985481,participant
8379,participant,0.99315894,participant
8380,participant,0.99793065,participant
8381,participant,0.9972069,participant
8382,participant,0.99549717,participant
8383,participant,0.9988827,participant
8384,participant,0.9987675,participant
8385,participant,0.99315894,participant
8386,participant,0.99793065,participant
8387,participant,0.9972069,participant
8388,participant,0.9957779,participant
8389,participant,0.9992565,participant
8390,participant,0.99904025,participant
8391,participant,0.99692017,participant
8392,participant,0.99949455,participant
8393,participant,0.9991745,participant
8394,participant,0.9953357,participant
8395,participant,0.99882543,participant
8396,participant,0.99861276,participant
8397,participant,0.99692017,participant
8398,participant,0.99949455,participant
8399,participant,0.9991745,participant
8400,participant,0.99774015,participant
8401,participant,0.9994153,participant
8402,participant,0.9992665,participant
8403,participant,0.99692017,participant
8404,participant,0.99949455,participant
8405,participant,0.9991745,participant
